,preCloseIndex,openIndex,lowestIndex,highestIndex,turnoverVol,closeIndex,label,,,,,
1434,1689.13,1689.20996,1681.95996,1689.96997,3106290000,1683.42004,1725.52002,1727.33997,1720.19995,1729.85999,3740130000,1722.33997
1435,1683.42004,1685.04004,1682.21997,1688.72998,2736500000,1687.98999,1722.33997,1722.43994,1708.89001,1725.22998,5074030000,1709.91003
1436,1687.98999,1691.69995,1691.69995,1704.94995,3079800000,1697.59998,1709.91003,1711.43994,1697.09998,1711.43994,3126950000,1701.83997
1437,1697.59998,1697.72998,1697.72998,1705.52002,2774240000,1704.76001,1701.83997,1702.59998,1694.90002,1707.63,3268930000,1697.42004
1438,1704.76001,1705.73999,1700.34998,1729.43994,3989760000,1725.52002,1697.42004,1698.02002,1691.88,1701.70996,3148730000,1692.77002
1439,1725.52002,1727.33997,1720.19995,1729.85999,3740130000,1722.33997,1692.77002,1694.05005,1693.10999,1703.84998,2813930000,1698.67004
1440,1722.33997,1722.43994,1708.89001,1725.22998,5074030000,1709.91003,1698.67004,1695.52002,1687.10999,1695.52002,2951700000,1691.75
1441,1709.91003,1711.43994,1697.09998,1711.43994,3126950000,1701.83997,1691.75,1687.26001,1674.98999,1687.26001,3308630000,1681.55005
1442,1701.83997,1702.59998,1694.90002,1707.63,3268930000,1697.42004,1681.55005,1682.41003,1682.06995,1696.55005,3238690000,1695
1443,1697.42004,1698.02002,1691.88,1701.70996,3148730000,1692.77002,1695,1691.90002,1680.33997,1693.87,3148600000,1693.87
1444,1692.77002,1694.05005,1693.10999,1703.84998,2813930000,1698.67004,1693.87,1692.34998,1670.35999,1692.34998,3279650000,1678.66003
1445,1698.67004,1695.52002,1687.10999,1695.52002,2951700000,1691.75,1678.66003,1678.79004,1677.32996,1691.93994,2880270000,1690.5
1446,1691.75,1687.26001,1674.98999,1687.26001,3308630000,1681.55005,1690.5,1687.15002,1674.69995,1687.15002,2678490000,1676.12
1447,1681.55005,1682.41003,1682.06995,1696.55005,3238690000,1695,1676.12,1676.21997,1655.03003,1676.79004,3569230000,1655.44995
1448,1695,1691.90002,1680.33997,1693.87,3148600000,1693.87,1655.44995,1656.98999,1646.46997,1662.46997,3577840000,1656.40002
1449,1693.87,1692.34998,1670.35999,1692.34998,3279650000,1678.66003,1656.40002,1660.88,1660.88,1692.56006,3362300000,1692.56006
1450,1678.66003,1678.79004,1677.32996,1691.93994,2880270000,1690.5,1692.56006,1691.08997,1688.52002,1703.43994,2944670000,1703.19995
1451,1690.5,1687.15002,1674.69995,1687.15002,2678490000,1676.12,1703.19995,1699.85999,1692.13,1711.03003,2580580000,1710.14001
1452,1676.12,1676.21997,1655.03003,1676.79004,3569230000,1655.44995,1710.14001,1709.17004,1695.93005,1711.56995,3327740000,1698.06006
1453,1655.44995,1656.98999,1646.46997,1662.46997,3577840000,1656.40002,1698.06006,1700.48999,1700.48999,1721.76001,3486180000,1721.54004
1454,1656.40002,1660.88,1660.88,1692.56006,3362300000,1692.56006,1721.54004,1720.17004,1714.12,1733.44995,3453590000,1733.15002
1455,1692.56006,1691.08997,1688.52002,1703.43994,2944670000,1703.19995,1733.15002,1736.71997,1735.73999,1745.31006,3664890000,1744.5
1456,1703.19995,1699.85999,1692.13,1711.03003,2580580000,1710.14001,1744.5,1745.19995,1740.67004,1747.79004,3052710000,1744.66003
1457,1710.14001,1709.17004,1695.93005,1711.56995,3327740000,1698.06006,1744.66003,1746.47998,1746.47998,1759.32996,3850840000,1754.67004
1458,1698.06006,1700.48999,1700.48999,1721.76001,3486180000,1721.54004,1754.67004,1752.27002,1740.5,1752.27002,3713380000,1746.38
1459,1721.54004,1720.17004,1714.12,1733.44995,3453590000,1733.15002,1746.38,1747.47998,1745.5,1753.93994,3671700000,1752.06995
1460,1733.15002,1736.71997,1735.73999,1745.31006,3664890000,1744.5,1752.06995,1756.01001,1752.44995,1759.81995,3175720000,1759.77002
1461,1744.5,1745.19995,1740.67004,1747.79004,3052710000,1744.66003,1759.77002,1759.42004,1757.67004,1764.98999,3282300000,1762.10999
1462,1744.66003,1746.47998,1746.47998,1759.32996,3850840000,1754.67004,1762.10999,1762.93005,1762.93005,1772.08997,3358460000,1771.94995
1463,1754.67004,1752.27002,1740.5,1752.27002,3713380000,1746.38,1771.94995,1772.27002,1757.23999,1775.21997,3523040000,1763.31006
1464,1746.38,1747.47998,1745.5,1753.93994,3671700000,1752.06995,1763.31006,1763.23999,1755.71997,1768.53003,3826530000,1756.54004
1465,1752.06995,1756.01001,1752.44995,1759.81995,3175720000,1759.77002,1756.54004,1758.69995,1752.69995,1765.67004,3686290000,1761.64001
1466,1759.77002,1759.42004,1757.67004,1764.98999,3282300000,1762.10999,1761.64001,1763.40002,1761.56006,1768.78003,3194870000,1767.93005
1467,1762.10999,1762.93005,1762.93005,1772.08997,3358460000,1771.94995,1767.93005,1765.67004,1755.76001,1767.03003,3516680000,1762.96997
1468,1771.94995,1772.27002,1757.23999,1775.21997,3523040000,1763.31006,1762.96997,1765,1764.40002,1773.73999,3322100000,1770.48999
1469,1763.31006,1763.23999,1755.71997,1768.53003,3826530000,1756.54004,1770.48999,1770.73999,1746.19995,1774.54004,4143200000,1747.15002
1470,1756.54004,1758.69995,1752.69995,1765.67004,3686290000,1761.64001,1747.15002,1748.37,1747.63,1770.78003,3837170000,1770.60999
1471,1761.64001,1763.40002,1761.56006,1768.78003,3194870000,1767.93005,1770.60999,1769.95996,1767.84998,1773.43994,2534060000,1771.89001
1472,1767.93005,1765.67004,1755.76001,1767.03003,3516680000,1762.96997,1771.89001,1769.51001,1762.29004,1771.78003,3221030000,1767.68994
1473,1762.96997,1765,1764.40002,1773.73999,3322100000,1770.48999,1767.68994,1764.37,1760.64001,1782,3327480000,1782
1474,1770.48999,1770.73999,1746.19995,1774.54004,4143200000,1747.15002,1782,1782.75,1780.21997,1791.53003,3139060000,1790.62
1475,1747.15002,1748.37,1747.63,1770.78003,3837170000,1770.60999,1790.62,1790.66003,1790.66003,1798.21997,3254820000,1798.18005
1476,1770.60999,1769.95996,1767.84998,1773.43994,2534060000,1771.89001,1798.18005,1798.81995,1788,1802.32996,3168520000,1791.53003
1477,1771.89001,1769.51001,1762.29004,1771.78003,3221030000,1767.68994,1791.53003,1790.79004,1784.71997,1795.51001,3224450000,1787.87
1478,1767.68994,1764.37,1760.64001,1782,3327480000,1782,1787.87,1789.58997,1777.22998,1795.72998,3109140000,1781.37
1479,1782,1782.75,1780.21997,1791.53003,3139060000,1790.62,1781.37,1783.52002,1783.52002,1797.16003,3256630000,1795.84998
1480,1790.62,1790.66003,1790.66003,1798.21997,3254820000,1798.18005,1795.84998,1797.20996,1794.69995,1804.83997,3055140000,1804.76001
1481,1798.18005,1798.81995,1788,1802.32996,3168520000,1791.53003,1804.76001,1806.32996,1800.57996,1808.09998,2998540000,1802.47998
1482,1791.53003,1790.79004,1784.71997,1795.51001,3224450000,1787.87,1802.47998,1802.87,1800.77002,1808.42004,3427120000,1802.75
1483,1787.87,1789.58997,1777.22998,1795.72998,3109140000,1781.37,1802.75,1803.47998,1802.77002,1808.27002,2613590000,1807.22998
1484,1781.37,1783.52002,1783.52002,1797.16003,3256630000,1795.84998,1807.22998,1808.68994,1803.97998,1813.55005,1598300000,1805.81006
1485,1795.84998,1797.20996,1794.69995,1804.83997,3055140000,1804.76001,1805.81006,1806.55005,1798.59998,1810.02002,3095430000,1800.90002
1486,1804.76001,1806.32996,1800.57996,1808.09998,2998540000,1802.47998,1800.90002,1800.09998,1787.84998,1800.09998,3475680000,1795.15002
1487,1802.47998,1802.87,1800.77002,1808.42004,3427120000,1802.75,1795.15002,1793.15002,1779.08997,1799.80005,3610540000,1792.81006
1488,1802.75,1803.47998,1802.77002,1808.27002,2613590000,1807.22998,1792.81006,1792.81995,1783.38,1792.81995,3336880000,1785.03003
1489,1807.22998,1808.68994,1803.97998,1813.55005,1598300000,1805.81006,1785.03003,1788.35999,1788.35999,1806.04004,3150030000,1805.08997
1490,1805.81006,1806.55005,1798.59998,1810.02002,3095430000,1800.90002,1805.08997,1806.20996,1806.20996,1811.52002,3129500000,1808.37
1491,1800.90002,1800.09998,1787.84998,1800.09998,3475680000,1795.15002,1808.37,1807.59998,1801.75,1808.52002,3117150000,1802.62
1492,1795.15002,1793.15002,1779.08997,1799.80005,3610540000,1792.81006,1802.62,1802.76001,1780.08997,1802.96997,3472240000,1782.21997
1493,1792.81006,1792.81995,1783.38,1792.81995,3336880000,1785.03003,1782.21997,1781.70996,1772.28003,1782.98999,3306640000,1775.5
1494,1785.03003,1788.35999,1788.35999,1806.04004,3150030000,1805.08997,1775.5,1777.97998,1772.44995,1780.92004,3061070000,1775.31995
1495,1805.08997,1806.20996,1806.20996,1811.52002,3129500000,1808.37,1775.31995,1777.47998,1777.47998,1792.21997,3209890000,1786.54004
1496,1808.37,1807.59998,1801.75,1808.52002,3117150000,1802.62,1786.54004,1786.46997,1777.05005,1786.77002,3270030000,1781
1497,1802.62,1802.76001,1780.08997,1802.96997,3472240000,1782.21997,1781,1781.45996,1767.98999,1811.07996,4327770000,1810.65002
1498,1782.21997,1781.70996,1772.28003,1782.98999,3306640000,1775.5,1810.65002,1809,1801.34998,1810.88,3497210000,1809.59998
1499,1775.5,1777.97998,1772.44995,1780.92004,3061070000,1775.31995,1809.59998,1810.39001,1810.25,1823.75,5097700000,1818.31995
1500,1775.31995,1777.47998,1777.47998,1792.21997,3209890000,1786.54004,1818.31995,1822.92004,1822.92004,1829.75,2851540000,1827.98999
1501,1786.54004,1786.46997,1777.05005,1786.77002,3270030000,1781,1827.98999,1828.02002,1828.02002,1833.31995,1307630000,1833.31995
1502,1781,1781.45996,1767.98999,1811.07996,4327770000,1810.65002,1833.31995,1834.95996,1834.95996,1842.83997,1982270000,1842.02002
1503,1810.65002,1809,1801.34998,1810.88,3497210000,1809.59998,1842.02002,1842.96997,1839.81006,1844.89001,2052920000,1841.40002
1504,1809.59998,1810.39001,1810.25,1823.75,5097700000,1818.31995,1841.40002,1841.46997,1838.77002,1842.46997,2293860000,1841.06995
1505,1818.31995,1822.92004,1822.92004,1829.75,2851540000,1827.98999,1841.06995,1842.60999,1842.41003,1849.43994,2312840000,1848.35999
1506,1827.98999,1828.02002,1828.02002,1833.31995,1307630000,1833.31995,1848.35999,1845.85999,1827.73999,1845.85999,3080600000,1831.97998
1507,1833.31995,1834.95996,1834.95996,1842.83997,1982270000,1842.02002,1831.97998,1833.20996,1829.13,1838.23999,2774270000,1831.37
1508,1842.02002,1842.96997,1839.81006,1844.89001,2052920000,1841.40002,1831.37,1832.31006,1823.72998,1837.16003,3294850000,1826.77002
1509,1841.40002,1841.46997,1838.77002,1842.46997,2293860000,1841.06995,1826.77002,1828.70996,1828.70996,1840.09998,3511750000,1837.88
1510,1841.06995,1842.60999,1842.41003,1849.43994,2312840000,1848.35999,1837.88,1837.90002,1831.40002,1840.02002,3652140000,1837.48999
1511,1848.35999,1845.85999,1827.73999,1845.85999,3080600000,1831.97998,1837.48999,1839,1830.38,1843.22998,3581150000,1838.13
1512,1831.97998,1833.20996,1829.13,1838.23999,2774270000,1831.37,1838.13,1840.06006,1832.43005,1843.15002,3335710000,1842.37
1513,1831.37,1832.31006,1823.72998,1837.16003,3294850000,1826.77002,1842.37,1841.26001,1815.52002,1843.44995,3591350000,1819.19995
1514,1826.77002,1828.70996,1828.70996,1840.09998,3511750000,1837.88,1819.19995,1821.35999,1821.35999,1839.26001,3353270000,1838.88
1515,1837.88,1837.90002,1831.40002,1840.02002,3652140000,1837.48999,1838.88,1840.52002,1840.52002,1850.83997,3777800000,1848.38
1516,1837.48999,1839,1830.38,1843.22998,3581150000,1838.13,1848.38,1847.98999,1840.30005,1847.98999,3491310000,1845.89001
1517,1838.13,1840.06006,1832.43005,1843.15002,3335710000,1842.37,1845.89001,1844.22998,1835.22998,1846.04004,3626120000,1838.69995
1518,1842.37,1841.26001,1815.52002,1843.44995,3591350000,1819.19995,1838.69995,1841.05005,1832.38,1849.31006,3782470000,1843.80005
1519,1819.19995,1821.35999,1821.35999,1839.26001,3353270000,1838.88,1843.80005,1844.70996,1840.88,1846.87,3374170000,1844.85999
1520,1838.88,1840.52002,1840.52002,1850.83997,3777800000,1848.38,1844.85999,1842.29004,1820.06006,1842.29004,3972250000,1828.45996
1521,1848.38,1847.98999,1840.30005,1847.98999,3491310000,1845.89001,1828.45996,1826.95996,1790.29004,1826.95996,4618450000,1790.29004
1522,1845.89001,1844.22998,1835.22998,1846.04004,3626120000,1838.69995,1790.29004,1791.03003,1772.88,1795.97998,4045200000,1781.56006
1523,1838.69995,1841.05005,1832.38,1849.31006,3782470000,1843.80005,1781.56006,1783,1779.48999,1793.87,3437830000,1792.5
1524,1843.80005,1844.70996,1840.88,1846.87,3374170000,1844.85999,1792.5,1790.15002,1770.44995,1790.15002,3964020000,1774.19995
1525,1844.85999,1842.29004,1820.06006,1842.29004,3972250000,1828.45996,1774.19995,1777.17004,1777.17004,1798.77002,3547510000,1794.18994
1526,1828.45996,1826.95996,1790.29004,1826.95996,4618450000,1790.29004,1794.18994,1790.88,1772.26001,1793.88,4059690000,1782.58997
1527,1790.29004,1791.03003,1772.88,1795.97998,4045200000,1781.56006,1782.58997,1782.68005,1739.66003,1784.82996,4726040000,1741.89001
1528,1781.56006,1783,1779.48999,1793.87,3437830000,1792.5,1741.89001,1743.81995,1743.81995,1758.72998,4068410000,1755.19995
1529,1792.5,1790.15002,1770.44995,1790.15002,3964020000,1774.19995,1755.19995,1753.38,1737.92004,1755.79004,3984290000,1751.64001
1530,1774.19995,1777.17004,1777.17004,1798.77002,3547510000,1794.18994,1751.64001,1752.98999,1752.98999,1774.06006,3825410000,1773.43005
1531,1794.18994,1790.88,1772.26001,1793.88,4059690000,1782.58997,1773.43005,1776.01001,1776.01001,1798.03003,3775990000,1797.02002
1532,1782.58997,1782.68005,1739.66003,1784.82996,4726040000,1741.89001,1797.02002,1796.19995,1791.82996,1799.93994,3312160000,1799.83997
1533,1741.89001,1743.81995,1743.81995,1758.72998,4068410000,1755.19995,1799.83997,1800.44995,1800.41003,1823.54004,3699380000,1819.75
1534,1755.19995,1753.38,1737.92004,1755.79004,3984290000,1751.64001,1819.75,1820.12,1815.96997,1826.55005,3326380000,1819.26001
1535,1751.64001,1752.98999,1752.98999,1774.06006,3825410000,1773.43005,1819.26001,1814.81995,1809.21997,1830.25,3289510000,1829.82996
1536,1773.43005,1776.01001,1776.01001,1798.03003,3775990000,1797.02002,1829.82996,1828.45996,1825.58997,1841.65002,3114750000,1838.63
1537,1797.02002,1796.19995,1791.82996,1799.93994,3312160000,1799.83997,1838.63,1839.03003,1835.01001,1842.87,3421110000,1840.76001
1538,1799.83997,1800.44995,1800.41003,1823.54004,3699380000,1819.75,1840.76001,1838.90002,1826.98999,1847.5,3661570000,1828.75
1539,1819.75,1820.12,1815.96997,1826.55005,3326380000,1819.26001,1828.75,1829.23999,1824.57996,1842.79004,3404980000,1839.78003
1540,1819.26001,1814.81995,1809.21997,1830.25,3289510000,1829.82996,1839.78003,1841.06995,1835.59998,1846.13,3403880000,1836.25
1541,1829.82996,1828.45996,1825.58997,1841.65002,3114750000,1838.63,1836.25,1836.78003,1836.78003,1858.70996,4014530000,1847.60999
1542,1838.63,1839.03003,1835.01001,1842.87,3421110000,1840.76001,1847.60999,1847.66003,1840.18994,1852.91003,3515560000,1845.12
1543,1840.76001,1838.90002,1826.98999,1847.5,3661570000,1828.75,1845.12,1845.79004,1840.66003,1852.65002,3716730000,1845.16003
1544,1828.75,1829.23999,1824.57996,1842.79004,3404980000,1839.78003,1845.16003,1844.90002,1841.13,1854.53003,3547460000,1854.29004
1545,1839.78003,1841.06995,1835.59998,1846.13,3403880000,1836.25,1854.29004,1855.12,1847.67004,1867.92004,3917450000,1859.44995
1546,1836.25,1836.78003,1836.78003,1858.70996,4014530000,1847.60999,1859.44995,1857.68005,1834.43994,1857.68005,3428220000,1845.72998
1547,1847.60999,1847.66003,1840.18994,1852.91003,3515560000,1845.12,1845.72998,1849.22998,1849.22998,1876.22998,3765770000,1873.91003
1548,1845.12,1845.79004,1840.66003,1852.65002,3716730000,1845.16003,1873.91003,1874.05005,1871.10999,1876.53003,3392990000,1873.81006
1549,1845.16003,1844.90002,1841.13,1854.53003,3547460000,1854.29004,1873.81006,1874.18005,1874.18005,1881.93994,3360450000,1877.03003
1550,1854.29004,1855.12,1847.67004,1867.92004,3917450000,1859.44995,1877.03003,1878.52002,1870.56006,1883.56995,3564740000,1878.04004
1551,1859.44995,1857.68005,1834.43994,1857.68005,3428220000,1845.72998,1878.04004,1877.85999,1867.04004,1877.87,3021350000,1877.17004
1552,1845.72998,1849.22998,1849.22998,1876.22998,3765770000,1873.91003,1877.17004,1878.26001,1863.88,1882.34998,3392400000,1867.63
1553,1873.91003,1874.05005,1871.10999,1876.53003,3392990000,1873.81006,1867.63,1866.15002,1854.38,1868.38,3270860000,1868.19995
1554,1873.81006,1874.18005,1874.18005,1881.93994,3360450000,1877.03003,1868.19995,1869.06006,1841.85999,1874.40002,3670990000,1846.33997
1555,1877.03003,1878.52002,1870.56006,1883.56995,3564740000,1878.04004,1846.33997,1845.06995,1839.56995,1852.43994,3285460000,1841.13
1556,1878.04004,1877.85999,1867.04004,1877.87,3021350000,1877.17004,1841.13,1842.81006,1842.81006,1862.30005,2860490000,1858.82996
1557,1877.17004,1878.26001,1863.88,1882.34998,3392400000,1867.63,1858.82996,1858.92004,1858.92004,1873.76001,2930190000,1872.25
1558,1867.63,1866.15002,1854.38,1868.38,3270860000,1868.19995,1872.25,1872.25,1850.34998,1874.14001,3289210000,1860.77002
1559,1868.19995,1869.06006,1841.85999,1874.40002,3670990000,1846.33997,1860.77002,1860.08997,1854.63,1873.48999,3327540000,1872.01001
1560,1846.33997,1845.06995,1839.56995,1852.43994,3285460000,1841.13,1872.01001,1874.53003,1863.45996,1883.96997,5270710000,1866.52002
1561,1841.13,1842.81006,1842.81006,1862.30005,2860490000,1858.82996,1866.52002,1867.67004,1849.68994,1873.33997,3409000000,1857.43994
1562,1858.82996,1858.92004,1858.92004,1873.76001,2930190000,1872.25,1857.43994,1859.47998,1855.95996,1871.87,3200560000,1865.62
1563,1872.25,1872.25,1850.34998,1874.14001,3289210000,1860.77002,1865.62,1867.08997,1852.56006,1875.92004,3480850000,1852.56006
1564,1860.77002,1860.08997,1854.63,1873.48999,3327540000,1872.01001,1852.56006,1852.10999,1842.10999,1855.55005,3733430000,1849.04004
1565,1872.01001,1874.53003,1863.45996,1883.96997,5270710000,1866.52002,1849.04004,1850.06995,1850.06995,1866.63,2955520000,1857.62
1566,1866.52002,1867.67004,1849.68994,1873.33997,3409000000,1857.43994,1857.62,1859.16003,1859.16003,1875.18005,3274300000,1872.33997
1567,1857.43994,1859.47998,1855.95996,1871.87,3200560000,1865.62,1872.33997,1873.95996,1873.95996,1885.83997,3336190000,1885.52002
1568,1865.62,1867.08997,1852.56006,1875.92004,3480850000,1852.56006,1885.52002,1886.60999,1883.79004,1893.17004,3131660000,1890.90002
1569,1852.56006,1852.10999,1842.10999,1855.55005,3733430000,1849.04004,1890.90002,1891.43005,1882.65002,1893.80005,3055600000,1888.77002
1570,1849.04004,1850.06995,1850.06995,1866.63,2955520000,1857.62,1888.77002,1890.25,1863.26001,1897.28003,3583750000,1865.08997
1571,1857.62,1859.16003,1859.16003,1875.18005,3274300000,1872.33997,1865.08997,1863.92004,1841.47998,1864.04004,3801540000,1845.04004
1572,1872.33997,1873.95996,1873.95996,1885.83997,3336190000,1885.52002,1845.04004,1845.47998,1837.48999,1854.94995,3721450000,1851.95996
1573,1885.52002,1886.60999,1883.79004,1893.17004,3131660000,1890.90002,1851.95996,1852.64001,1852.38,1872.43005,3308650000,1872.18005
1574,1890.90002,1891.43005,1882.65002,1893.80005,3055600000,1888.77002,1872.18005,1872.28003,1830.87,1872.53003,3758780000,1833.07996
1575,1888.77002,1890.25,1863.26001,1897.28003,3583750000,1865.08997,1833.07996,1830.65002,1814.35999,1835.06995,3743460000,1815.68994
1576,1865.08997,1863.92004,1841.47998,1864.04004,3801540000,1845.04004,1815.68994,1818.18005,1815.80005,1834.18994,3111540000,1830.60999
1577,1845.04004,1845.47998,1837.48999,1854.94995,3721450000,1851.95996,1830.60999,1831.44995,1816.29004,1844.02002,3736440000,1842.97998
1578,1851.95996,1852.64001,1852.38,1872.43005,3308650000,1872.18005,1842.97998,1846.01001,1846.01001,1862.31006,3155080000,1862.31006
1579,1872.18005,1872.28003,1830.87,1872.53003,3758780000,1833.07996,1862.31006,1861.72998,1856.71997,1869.63,3341430000,1864.84998
1580,1833.07996,1830.65002,1814.35999,1835.06995,3743460000,1815.68994,1864.84998,1865.79004,1863.18005,1871.89001,2642500000,1871.89001
1581,1815.68994,1818.18005,1815.80005,1834.18994,3111540000,1830.60999,1871.89001,1872.56995,1872.56995,1884.89001,3215440000,1879.55005
1582,1830.60999,1831.44995,1816.29004,1844.02002,3736440000,1842.97998,1879.55005,1879.31995,1873.91003,1879.75,3085720000,1875.39001
1583,1842.97998,1846.01001,1846.01001,1862.31006,3155080000,1862.31006,1875.39001,1881.96997,1870.23999,1884.06006,3191830000,1878.60999
1584,1862.31006,1861.72998,1856.71997,1869.63,3341430000,1864.84998,1878.60999,1877.71997,1859.69995,1877.71997,3213020000,1863.40002
1585,1864.84998,1865.79004,1863.18005,1871.89001,2642500000,1871.89001,1863.40002,1865,1850.60999,1877.01001,4034680000,1869.43005
1586,1871.89001,1872.56995,1872.56995,1884.89001,3215440000,1879.55005,1869.43005,1870.78003,1870.78003,1880.59998,3647820000,1878.32996
1587,1879.55005,1879.31995,1873.91003,1879.75,3085720000,1875.39001,1878.32996,1877.09998,1872.68994,1885.19995,3779230000,1883.94995
1588,1875.39001,1881.96997,1870.23999,1884.06006,3191830000,1878.60999,1883.94995,1884.39001,1878.04004,1888.58997,3416740000,1883.68005
1589,1878.60999,1877.71997,1859.69995,1877.71997,3213020000,1863.40002,1883.68005,1885.30005,1878.5,1891.32996,3159560000,1881.14001
1590,1863.40002,1865,1850.60999,1877.01001,4034680000,1869.43005,1881.14001,1879.44995,1866.77002,1885.51001,2733730000,1884.66003
1591,1869.43005,1870.78003,1870.78003,1880.59998,3647820000,1878.32996,1884.66003,1883.68994,1867.71997,1883.68994,3327260000,1867.71997
1592,1878.32996,1877.09998,1872.68994,1885.19995,3779230000,1883.94995,1867.71997,1868.53003,1859.79004,1878.82996,3632950000,1878.20996
1593,1883.94995,1884.39001,1878.04004,1888.58997,3416740000,1883.68005,1878.20996,1877.39001,1870.05005,1889.06995,3393420000,1875.63
1594,1883.68005,1885.30005,1878.5,1891.32996,3159560000,1881.14001,1875.63,1875.27002,1867.02002,1878.56995,3025020000,1878.47998
1595,1881.14001,1879.44995,1866.77002,1885.51001,2733730000,1884.66003,1878.47998,1880.03003,1880.03003,1897.13,3005740000,1896.65002
1596,1884.66003,1883.68994,1867.71997,1883.68994,3327260000,1867.71997,1896.65002,1896.75,1896.06006,1902.17004,2915680000,1897.44995
1597,1867.71997,1868.53003,1859.79004,1878.82996,3632950000,1878.20996,1897.44995,1897.13,1885.77002,1897.13,2822060000,1888.53003
1598,1878.20996,1877.39001,1870.05005,1889.06995,3393420000,1875.63,1888.53003,1888.16003,1862.35999,1888.16003,3552640000,1870.84998
1599,1875.63,1875.27002,1867.02002,1878.56995,3025020000,1878.47998,1870.84998,1871.18994,1864.81995,1878.28003,3173650000,1877.85999
1600,1878.47998,1880.03003,1880.03003,1897.13,3005740000,1896.65002,1877.85999,1876.66003,1872.42004,1886,2664250000,1885.07996
1601,1896.65002,1896.75,1896.06006,1902.17004,2915680000,1897.44995,1885.07996,1884.88,1868.14001,1884.88,3007700000,1872.82996
1602,1897.44995,1897.13,1885.77002,1897.13,2822060000,1888.53003,1872.82996,1873.33997,1873.33997,1888.80005,2777140000,1888.03003
1603,1888.53003,1888.16003,1862.35999,1888.16003,3552640000,1870.84998,1888.03003,1888.18994,1885.39001,1896.32996,2759800000,1892.48999
1604,1870.84998,1871.18994,1864.81995,1878.28003,3173650000,1877.85999,1892.48999,1893.31995,1893.31995,1901.26001,2396280000,1900.53003
1605,1877.85999,1876.66003,1872.42004,1886,2664250000,1885.07996,1900.53003,1902.01001,1902.01001,1912.28003,2911020000,1911.91003
1606,1885.07996,1884.88,1868.14001,1884.88,3007700000,1872.82996,1911.91003,1911.77002,1907.30005,1914.45996,2976450000,1909.78003
1607,1872.82996,1873.33997,1873.33997,1888.80005,2777140000,1888.03003,1909.78003,1910.59998,1909.81995,1920.03003,2709050000,1920.03003
1608,1888.03003,1888.18994,1885.39001,1896.32996,2759800000,1892.48999,1920.03003,1920.32996,1916.64001,1924.03003,3263490000,1923.56995
1609,1892.48999,1893.31995,1893.31995,1901.26001,2396280000,1900.53003,1923.56995,1923.87,1915.97998,1925.88,2509020000,1924.96997
1610,1900.53003,1902.01001,1902.01001,1912.28003,2911020000,1911.91003,1924.96997,1923.06995,1918.79004,1925.06995,2867180000,1924.23999
1611,1911.91003,1911.77002,1907.30005,1914.45996,2976450000,1909.78003,1924.23999,1923.06006,1918.59998,1928.63,2793920000,1927.88
1612,1909.78003,1910.59998,1909.81995,1920.03003,2709050000,1920.03003,1927.88,1928.52002,1922.93005,1941.73999,3113270000,1940.45996
1613,1920.03003,1920.32996,1916.64001,1924.03003,3263490000,1923.56995,1940.45996,1942.41003,1942.41003,1949.43994,2864300000,1949.43994
1614,1923.56995,1923.87,1915.97998,1925.88,2509020000,1924.96997,1949.43994,1948.96997,1947.16003,1955.55005,2812180000,1951.27002
1615,1924.96997,1923.06995,1918.79004,1925.06995,2867180000,1924.23999,1951.27002,1950.33997,1944.64001,1950.85999,2702360000,1950.79004
1616,1924.23999,1923.06006,1918.59998,1928.63,2793920000,1927.88,1950.79004,1949.37,1940.07996,1949.37,2710620000,1943.89001
1617,1927.88,1928.52002,1922.93005,1941.73999,3113270000,1940.45996,1943.89001,1943.34998,1925.78003,1943.34998,3040480000,1930.10999
1618,1940.45996,1942.41003,1942.41003,1949.43994,2864300000,1949.43994,1930.10999,1930.80005,1927.68994,1937.30005,2598230000,1936.16003
1619,1949.43994,1948.96997,1947.16003,1955.55005,2812180000,1951.27002,1936.16003,1934.83997,1930.91003,1941.15002,2926130000,1937.78003
1620,1951.27002,1950.33997,1944.64001,1950.85999,2702360000,1950.79004,1937.78003,1937.15002,1933.55005,1943.68994,2971260000,1941.98999
1621,1950.79004,1949.37,1940.07996,1949.37,2710620000,1943.89001,1941.98999,1942.72998,1939.29004,1957.73999,3065220000,1956.97998
1622,1943.89001,1943.34998,1925.78003,1943.34998,3040480000,1930.10999,1956.97998,1957.5,1952.26001,1959.87,2952150000,1959.47998
1623,1930.10999,1930.80005,1927.68994,1937.30005,2598230000,1936.16003,1959.47998,1960.44995,1959.17004,1963.91003,4336240000,1962.87
1624,1936.16003,1934.83997,1930.91003,1941.15002,2926130000,1937.78003,1962.87,1962.92004,1958.89001,1963.73999,2717630000,1962.60999
1625,1937.78003,1937.15002,1933.55005,1943.68994,2971260000,1941.98999,1962.60999,1961.96997,1948.33997,1968.17004,3089700000,1949.97998
1626,1941.98999,1942.72998,1939.29004,1957.73999,3065220000,1956.97998,1949.97998,1949.27002,1947.48999,1960.82996,3106710000,1959.53003
1627,1956.97998,1957.5,1952.26001,1959.87,2952150000,1959.47998,1959.53003,1959.89001,1944.68994,1959.89001,2778840000,1957.21997
1628,1959.47998,1960.44995,1959.17004,1963.91003,4336240000,1962.87,1957.21997,1956.56006,1952.18005,1961.46997,4290590000,1960.95996
